new_device_name,lot_number,level,result_date,test_code,result,unit,name
Analyser 001,123456,001,2018.01.19 09:38:00,t002,4.84,NA,"Cordova, Rocky"
Analyser 001,123456,002,2018.01.19 09:41:00,t002,6.3,NA,"Ramundo, Dustyn"
Analyser 001,123456,002,2018.01.20 10:05:00,t002,6.23,NA,"Cordova, Rocky"
Analyser 001,123456,001,2018.01.20 10:11:00,t002,4.85,NA,"Ramundo, Dustyn"
Analyser 001,123456,001,2018.01.21 11:50:00,t002,4.83,NA,"Cordova, Rocky"
Analyser 001,123456,002,2018.01.21 12:20:00,t002,6.2,NA,"Acres, Valerie"
Analyser 001,123456,001,2018.01.22 09:45:00,t002,4.92,NA,"Seidel, Sophia"
Analyser 001,123456,002,2018.01.22 09:50:00,t002,6.32,NA,"Acres, Valerie"
Analyser 001,123456,001,2018.01.23 09:40:00,t002,4.92,NA,"Ramundo, Dustyn"
Analyser 001,123456,002,2018.01.23 09:45:00,t002,6.32,NA,"Acres, Valerie"
Analyser 001,123456,001,2018.01.24 09:37:00,t002,4.93,NA,"Turner, Cameron"
Analyser 001,123456,002,2018.01.24 09:45:00,t002,6.34,NA,"Acres, Valerie"
Analyser 001,123456,001,2018.01.25 09:43:00,t002,4.94,NA,"Ramundo, Dustyn"
Analyser 001,123456,002,2018.01.25 09:46:00,t002,6.35,NA,"Ramundo, Dustyn"
Analyser 001,123456,001,2018.01.26 09:42:00,t002,4.9,NA,"Ramundo, Dustyn"
Analyser 001,123456,002,2018.01.26 09:43:00,t002,6.3,NA,"Acres, Valerie"
Analyser 001,123456,002,2018.01.27 09:20:00,t002,6.35,NA,"Turner, Cameron"
Analyser 001,123456,001,2018.01.27 09:23:00,t002,4.86,NA,"Seidel, Sophia"
Analyser 001,123456,001,2018.01.28 08:48:00,t002,4.92,NA,"Ramundo, Dustyn"
Analyser 001,123456,002,2018.01.28 08:51:00,t002,6.35,NA,"Cordova, Rocky"
Analyser 001,123456,001,2018.01.29 08:27:00,t002,4.94,NA,"Ramundo, Dustyn"
Analyser 001,123456,002,2018.01.29 08:37:00,t002,6.4,NA,"Ramundo, Dustyn"
Analyser 001,123456,002,2018.01.30 09:20:00,t002,6.26,NA,"Turner, Cameron"
Analyser 001,123456,001,2018.01.30 09:25:00,t002,4.89,NA,"Seidel, Sophia"
Analyser 001,123456,001,2018.01.31 09:19:00,t002,4.82,NA,"Ramundo, Dustyn"
Analyser 001,123456,002,2018.01.31 09:22:00,t002,6.28,NA,"Turner, Cameron"
Analyser 001,123456,002,2018.02.01 09:27:00,t002,6.25,NA,"Cordova, Rocky"
Analyser 001,123456,001,2018.02.01 09:31:00,t002,4.82,NA,"Seidel, Sophia"
Analyser 001,123456,002,2018.02.02 09:21:00,t002,6.31,NA,"Acres, Valerie"
Analyser 001,123456,001,2018.02.02 09:23:00,t002,4.88,NA,"Seidel, Sophia"
Analyser 001,123456,001,2018.02.03 08:57:00,t002,4.88,NA,"Cordova, Rocky"
Analyser 001,123456,002,2018.02.03 08:59:00,t002,6.33,NA,"Acres, Valerie"
Analyser 001,123456,001,2018.02.04 08:47:00,t002,4.88,NA,"Seidel, Sophia"
Analyser 001,123456,002,2018.02.04 08:54:00,t002,6.33,NA,"Seidel, Sophia"
Analyser 001,123456,001,2018.02.05 08:24:00,t002,4.88,NA,"Ramundo, Dustyn"
Analyser 001,123456,002,2018.02.05 08:29:00,t002,6.32,NA,"Ramundo, Dustyn"
Analyser 001,123456,001,2018.02.06 09:14:00,t002,4.92,NA,"Cordova, Rocky"
Analyser 001,123456,002,2018.02.06 09:18:00,t002,6.39,NA,"Turner, Cameron"
Analyser 001,123456,002,2018.02.07 09:18:00,t002,6.39,NA,"Seidel, Sophia"
Analyser 001,123456,001,2018.02.07 09:20:00,t002,4.88,NA,"Turner, Cameron"
Analyser 001,123456,001,2018.02.08 09:25:00,t002,4.94,NA,"Turner, Cameron"
Analyser 001,123456,002,2018.02.08 09:27:00,t002,6.31,NA,"Acres, Valerie"
Analyser 001,123456,002,2018.02.09 09:22:00,t002,6.3,NA,"Turner, Cameron"
Analyser 001,123456,001,2018.02.09 09:26:00,t002,4.97,NA,"Acres, Valerie"
Analyser 001,123456,001,2018.02.10 09:30:00,t002,4.92,NA,"Turner, Cameron"
Analyser 001,123456,002,2018.02.10 09:38:00,t002,6.3,NA,"Turner, Cameron"
Analyser 001,123456,001,2018.02.11 09:55:00,t002,4.93,NA,"Ramundo, Dustyn"
Analyser 001,123456,002,2018.02.11 09:57:00,t002,6.32,NA,"Seidel, Sophia"
Analyser 001,123456,002,2018.02.12 08:50:00,t002,6.3,NA,"Seidel, Sophia"
Analyser 001,123456,001,2018.02.12 08:51:00,t002,4.9,NA,"Seidel, Sophia"
Analyser 001,123456,001,2018.02.13 09:10:00,t002,4.91,NA,"Seidel, Sophia"
Analyser 001,123456,002,2018.02.13 09:17:00,t002,6.31,NA,"Turner, Cameron"
Analyser 001,123456,001,2018.02.14 09:11:00,t002,4.88,NA,"Cordova, Rocky"
Analyser 001,123456,002,2018.02.14 09:13:00,t002,6.42,NA,"Cordova, Rocky"
Analyser 001,123456,001,2018.02.15 09:24:00,t002,4.95,NA,"Seidel, Sophia"
Analyser 001,123456,002,2018.02.15 09:27:00,t002,6.36,NA,"Seidel, Sophia"
Analyser 001,123456,001,2018.02.16 09:21:00,t002,4.92,NA,"Turner, Cameron"
Analyser 001,123456,002,2018.02.16 09:21:00,t002,6.39,NA,"Acres, Valerie"
Analyser 001,123456,001,2018.02.17 09:06:00,t002,4.92,NA,"Acres, Valerie"
Analyser 001,123456,002,2018.02.17 09:14:00,t002,6.38,NA,"Seidel, Sophia"
Analyser 001,123456,001,2018.02.18 09:31:00,t002,4.94,NA,"Cordova, Rocky"
Analyser 001,123456,002,2018.02.18 09:33:00,t002,6.36,NA,"Cordova, Rocky"
Analyser 001,123456,001,2018.02.19 08:38:00,t002,4.89,NA,"Cordova, Rocky"
Analyser 001,123456,002,2018.02.19 08:38:00,t002,6.32,NA,"Cordova, Rocky"
Analyser 001,123456,001,2018.02.20 09:21:00,t002,4.9,NA,"Acres, Valerie"
Analyser 001,123456,002,2018.02.20 09:25:00,t002,6.29,NA,"Ramundo, Dustyn"
Analyser 001,123456,001,2018.02.21 09:26:00,t002,4.82,NA,"Cordova, Rocky"
Analyser 001,123456,002,2018.02.21 09:29:00,t002,6.32,NA,"Turner, Cameron"
Analyser 001,123456,001,2018.02.22 09:14:00,t002,4.84,NA,"Turner, Cameron"
Analyser 001,123456,002,2018.02.22 09:24:00,t002,6.21,NA,"Seidel, Sophia"
Analyser 001,123456,001,2018.02.23 09:19:00,t002,4.94,NA,"Seidel, Sophia"
Analyser 001,123456,002,2018.02.23 09:19:00,t002,6.35,NA,"Seidel, Sophia"
Analyser 001,123456,001,2018.02.24 09:43:00,t002,4.94,NA,"Acres, Valerie"
Analyser 001,123456,002,2018.02.24 09:46:00,t002,6.37,NA,"Ramundo, Dustyn"
Analyser 001,123456,001,2018.02.25 09:26:00,t002,4.97,NA,"Ramundo, Dustyn"
Analyser 001,123456,002,2018.02.25 09:30:00,t002,6.35,NA,"Turner, Cameron"
Analyser 001,123456,002,2018.02.26 08:34:00,t002,6.37,NA,"Turner, Cameron"
Analyser 001,123456,001,2018.02.26 10:51:00,t002,4.85,NA,"Cordova, Rocky"
Analyser 001,123456,001,2018.02.27 09:27:00,t002,4.99,NA,"Cordova, Rocky"
Analyser 001,123456,002,2018.02.27 09:27:00,t002,6.43,NA,"Acres, Valerie"
Analyser 001,123456,001,2018.02.28 09:14:00,t002,4.94,NA,"Cordova, Rocky"
Analyser 001,123456,002,2018.02.28 09:18:00,t002,6.36,NA,"Cordova, Rocky"
Analyser 001,123456,001,2018.03.01 09:13:00,t002,4.92,NA,"Turner, Cameron"
Analyser 001,123456,002,2018.03.01 09:15:00,t002,6.36,NA,"Acres, Valerie"
Analyser 001,123456,001,2018.03.02 09:49:00,t002,4.91,NA,"Acres, Valerie"
Analyser 001,123456,002,2018.03.02 09:56:00,t002,6.35,NA,"Seidel, Sophia"
Analyser 001,123456,001,2018.03.03 09:36:00,t002,4.93,NA,"Acres, Valerie"
Analyser 001,123456,002,2018.03.03 09:40:00,t002,6.36,NA,"Seidel, Sophia"
Analyser 001,123456,001,2018.03.04 09:17:00,t002,4.93,NA,"Turner, Cameron"
Analyser 001,123456,002,2018.03.04 09:23:00,t002,6.36,NA,"Turner, Cameron"
Analyser 001,123456,002,2018.03.05 08:17:00,t002,6.33,NA,"Seidel, Sophia"
Analyser 001,123456,001,2018.03.05 08:18:00,t002,4.92,NA,"Turner, Cameron"
Analyser 001,123456,001,2018.03.06 09:11:00,t002,4.9,NA,"Turner, Cameron"
Analyser 001,123456,002,2018.03.06 09:21:00,t002,6.28,NA,"Turner, Cameron"
Analyser 001,123456,001,2018.03.07 09:18:00,t002,4.89,NA,"Acres, Valerie"
Analyser 001,123456,002,2018.03.07 09:23:00,t002,6.31,NA,"Seidel, Sophia"
Analyser 001,123456,001,2018.03.08 09:19:00,t002,4.92,NA,"Ramundo, Dustyn"
Analyser 001,123456,002,2018.03.08 09:25:00,t002,6.33,NA,"Acres, Valerie"
Analyser 001,123456,001,2018.03.09 09:14:00,t002,4.92,NA,"Ramundo, Dustyn"
Analyser 001,123456,002,2018.03.09 09:14:00,t002,6.3,NA,"Turner, Cameron"
Analyser 001,123456,002,2018.03.10 09:12:00,t002,6.32,NA,"Acres, Valerie"
Analyser 001,123456,001,2018.03.10 09:13:00,t002,4.88,NA,"Seidel, Sophia"
Analyser 001,123456,001,2018.03.11 09:28:00,t002,4.94,NA,"Acres, Valerie"
Analyser 001,123456,002,2018.03.11 09:32:00,t002,6.38,NA,"Ramundo, Dustyn"
Analyser 001,123456,002,2018.03.12 08:18:00,t002,6.29,NA,"Cordova, Rocky"
Analyser 001,123456,001,2018.03.12 08:19:00,t002,4.86,NA,"Seidel, Sophia"
Analyser 001,123456,001,2018.03.13 08:25:00,t002,4.89,NA,"Seidel, Sophia"
Analyser 001,123456,002,2018.03.13 08:27:00,t002,6.29,NA,"Acres, Valerie"
Analyser 001,123456,001,2018.03.14 08:27:00,t002,4.87,NA,"Ramundo, Dustyn"
Analyser 001,123456,002,2018.03.14 08:27:00,t002,6.31,NA,"Cordova, Rocky"
Analyser 001,123456,001,2018.03.15 08:23:00,t002,4.9,NA,"Acres, Valerie"
Analyser 001,123456,002,2018.03.15 08:23:00,t002,6.3,NA,"Seidel, Sophia"
Analyser 001,123456,002,2018.03.16 08:22:00,t002,6.25,NA,"Ramundo, Dustyn"
Analyser 001,123456,001,2018.03.16 08:23:00,t002,4.86,NA,"Cordova, Rocky"
Analyser 001,123456,001,2018.03.17 09:07:00,t002,4.81,NA,"Turner, Cameron"
Analyser 001,123456,002,2018.03.17 09:12:00,t002,6.22,NA,"Ramundo, Dustyn"
Analyser 001,123456,001,2018.03.18 09:06:00,t002,4.89,NA,"Acres, Valerie"
Analyser 001,123456,002,2018.03.18 09:08:00,t002,6.29,NA,"Turner, Cameron"
Analyser 001,123456,001,2018.03.19 08:20:00,t002,4.85,NA,"Seidel, Sophia"
Analyser 001,123456,002,2018.03.19 08:25:00,t002,6.28,NA,"Cordova, Rocky"
Analyser 001,123456,002,2018.03.20 09:07:00,t002,6.22,NA,"Ramundo, Dustyn"
Analyser 001,123456,001,2018.03.20 09:42:00,t002,4.9,NA,"Turner, Cameron"
Analyser 001,123456,002,2018.03.21 09:25:00,t002,6.36,NA,"Turner, Cameron"
Analyser 001,123456,001,2018.03.21 09:27:00,t002,4.89,NA,"Seidel, Sophia"
Analyser 001,123456,002,2018.03.22 09:10:00,t002,6.25,NA,"Cordova, Rocky"
Analyser 001,123456,001,2018.03.22 10:07:00,t002,4.9,NA,"Acres, Valerie"
Analyser 001,123456,001,2018.03.23 09:08:00,t002,4.82,NA,"Cordova, Rocky"
Analyser 001,123456,002,2018.03.23 09:14:00,t002,6.29,NA,"Turner, Cameron"
Analyser 001,123456,001,2018.03.24 09:07:00,t002,4.86,NA,"Cordova, Rocky"
Analyser 001,123456,002,2018.03.24 09:08:00,t002,6.34,NA,"Acres, Valerie"
Analyser 001,123456,001,2018.03.25 09:03:00,t002,4.84,NA,"Turner, Cameron"
Analyser 001,123456,002,2018.03.25 09:04:00,t002,6.3,NA,"Turner, Cameron"
Analyser 001,123456,001,2018.03.26 09:55:00,t002,4.89,NA,"Turner, Cameron"
Analyser 001,123456,002,2018.03.26 10:01:00,t002,6.29,NA,"Acres, Valerie"
Analyser 001,123456,001,2018.03.27 09:17:00,t002,4.82,NA,"Ramundo, Dustyn"
Analyser 001,123456,002,2018.03.27 09:24:00,t002,6.26,NA,"Seidel, Sophia"
Analyser 001,123456,001,2018.03.28 09:38:00,t002,4.85,NA,"Cordova, Rocky"
Analyser 001,123456,002,2018.03.28 09:43:00,t002,6.28,NA,"Turner, Cameron"
Analyser 001,123456,001,2018.03.29 09:31:00,t002,4.85,NA,"Ramundo, Dustyn"
Analyser 001,123456,002,2018.03.29 09:38:00,t002,6.22,NA,"Cordova, Rocky"
Analyser 001,123456,002,2018.03.30 09:20:00,t002,6.26,NA,"Seidel, Sophia"
Analyser 001,123456,001,2018.03.30 09:22:00,t002,4.79,NA,"Ramundo, Dustyn"
Analyser 001,123456,002,2018.03.31 09:24:00,t002,6.2,NA,"Turner, Cameron"
Analyser 001,123456,001,2018.03.31 11:26:00,t002,4.82,NA,"Acres, Valerie"
Analyser 001,123456,002,2018.04.01 10:00:00,t002,6.28,NA,"Acres, Valerie"
Analyser 001,123456,001,2018.04.01 10:02:00,t002,4.88,NA,"Cordova, Rocky"
Analyser 001,123456,001,2018.04.02 08:49:00,t002,4.86,NA,"Cordova, Rocky"
Analyser 001,123456,002,2018.04.02 08:51:00,t002,6.34,NA,"Ramundo, Dustyn"
Analyser 001,123456,001,2018.04.03 09:39:00,t002,4.84,NA,"Cordova, Rocky"
Analyser 001,123456,002,2018.04.03 09:39:00,t002,6.31,NA,"Turner, Cameron"
Analyser 001,123456,001,2018.04.04 09:36:00,t002,4.81,NA,"Turner, Cameron"
Analyser 001,123456,002,2018.04.04 09:39:00,t002,6.31,NA,"Turner, Cameron"
Analyser 001,123456,002,2018.04.05 09:15:00,t002,6.25,NA,"Ramundo, Dustyn"
Analyser 001,123456,001,2018.04.05 09:46:00,t002,4.85,NA,"Acres, Valerie"
Analyser 001,123456,001,2018.04.06 09:20:00,t002,4.81,NA,"Acres, Valerie"
Analyser 001,123456,002,2018.04.06 09:25:00,t002,6.24,NA,"Turner, Cameron"
Analyser 001,123456,001,2018.04.07 09:22:00,t002,4.87,NA,"Turner, Cameron"
Analyser 001,123456,002,2018.04.07 09:23:00,t002,6.31,NA,"Turner, Cameron"
Analyser 001,123456,002,2018.04.08 09:38:00,t002,6.31,NA,"Ramundo, Dustyn"
Analyser 001,123456,001,2018.04.08 09:42:00,t002,4.82,NA,"Ramundo, Dustyn"
Analyser 001,123456,002,2018.04.09 09:28:00,t002,6.31,NA,"Turner, Cameron"
Analyser 001,123456,001,2018.04.09 09:30:00,t002,4.84,NA,"Cordova, Rocky"
Analyser 001,123456,002,2018.04.10 09:32:00,t002,6.26,NA,"Turner, Cameron"
Analyser 001,123456,001,2018.04.10 09:36:00,t002,4.8,NA,"Ramundo, Dustyn"
Analyser 001,123456,001,2018.04.11 09:22:00,t002,4.86,NA,"Cordova, Rocky"
Analyser 001,123456,002,2018.04.11 09:33:00,t002,6.25,NA,"Acres, Valerie"
Analyser 001,123456,001,2018.04.12 09:51:00,t002,4.89,NA,"Turner, Cameron"
Analyser 001,123456,002,2018.04.12 09:54:00,t002,6.26,NA,"Ramundo, Dustyn"
Analyser 001,123456,001,2018.04.13 09:37:00,t002,4.85,NA,"Acres, Valerie"
Analyser 001,123456,002,2018.04.13 09:41:00,t002,6.31,NA,"Seidel, Sophia"
Analyser 001,123456,001,2018.04.14 09:08:00,t002,4.89,NA,"Cordova, Rocky"
Analyser 001,123456,002,2018.04.14 09:15:00,t002,6.3,NA,"Turner, Cameron"
Analyser 001,123456,002,2018.04.15 08:51:00,t002,6.23,NA,"Ramundo, Dustyn"
Analyser 001,123456,001,2018.04.15 08:52:00,t002,4.82,NA,"Ramundo, Dustyn"
Analyser 001,123456,002,2018.04.16 09:25:00,t002,6.24,NA,"Ramundo, Dustyn"
Analyser 001,123456,001,2018.04.16 09:26:00,t002,4.83,NA,"Acres, Valerie"
Analyser 001,123456,002,2018.04.17 09:19:00,t002,6.25,NA,"Ramundo, Dustyn"
Analyser 001,123456,001,2018.04.17 09:23:00,t002,4.84,NA,"Acres, Valerie"
Analyser 001,123456,001,2018.04.18 09:19:00,t002,4.85,NA,"Acres, Valerie"
Analyser 001,123456,002,2018.04.18 09:22:00,t002,6.22,NA,"Turner, Cameron"
Analyser 001,123456,002,2018.04.19 09:25:00,t002,6.27,NA,"Cordova, Rocky"
Analyser 001,123456,001,2018.04.19 09:59:00,t002,4.83,NA,"Cordova, Rocky"
Analyser 001,123456,001,2018.04.20 09:04:00,t002,4.88,NA,"Acres, Valerie"
Analyser 001,123456,002,2018.04.20 09:09:00,t002,6.24,NA,"Acres, Valerie"
Analyser 001,123456,002,2018.04.21 09:15:00,t002,6.27,NA,"Cordova, Rocky"
Analyser 001,123456,001,2018.04.21 09:16:00,t002,4.81,NA,"Turner, Cameron"
Analyser 001,123456,001,2018.04.22 09:05:00,t002,4.82,NA,"Cordova, Rocky"
Analyser 001,123456,002,2018.04.22 09:09:00,t002,6.25,NA,"Seidel, Sophia"
Analyser 001,123456,001,2018.04.23 09:30:00,t002,4.94,NA,"Ramundo, Dustyn"
Analyser 001,123456,002,2018.04.23 09:31:00,t002,6.41,NA,"Seidel, Sophia"
Analyser 001,123456,001,2018.04.24 09:18:00,t002,4.92,NA,"Turner, Cameron"
Analyser 001,123456,002,2018.04.24 09:21:00,t002,6.36,NA,"Ramundo, Dustyn"
Analyser 001,123456,001,2018.04.25 09:08:00,t002,4.91,NA,"Seidel, Sophia"
Analyser 001,123456,002,2018.04.25 09:09:00,t002,6.36,NA,"Turner, Cameron"
Analyser 001,123456,001,2018.04.26 09:44:00,t002,4.91,NA,"Cordova, Rocky"
Analyser 001,123456,002,2018.04.26 09:47:00,t002,6.35,NA,"Turner, Cameron"
Analyser 001,123456,001,2018.04.27 09:36:00,t002,4.9,NA,"Ramundo, Dustyn"
Analyser 001,123456,002,2018.04.27 09:36:00,t002,6.28,NA,"Seidel, Sophia"
Analyser 001,123456,002,2018.04.28 09:09:00,t002,6.33,NA,"Ramundo, Dustyn"
Analyser 001,123456,001,2018.04.28 09:11:00,t002,4.94,NA,"Cordova, Rocky"
Analyser 001,123456,002,2018.04.29 08:54:00,t002,6.23,NA,"Acres, Valerie"
Analyser 001,123456,001,2018.04.29 08:55:00,t002,4.86,NA,"Acres, Valerie"
Analyser 001,123456,002,2018.04.30 09:52:00,t002,6.23,NA,"Turner, Cameron"
Analyser 001,123456,001,2018.04.30 09:53:00,t002,4.88,NA,"Acres, Valerie"
Analyser 001,123456,001,2018.05.01 08:58:00,t002,4.8,NA,"Acres, Valerie"
Analyser 001,123456,002,2018.05.01 09:02:00,t002,6.24,NA,"Ramundo, Dustyn"
Analyser 001,123456,002,2018.05.02 09:29:00,t002,6.25,NA,"Turner, Cameron"
Analyser 001,123456,001,2018.05.02 09:56:00,t002,4.81,NA,"Seidel, Sophia"
Analyser 001,123456,001,2018.05.03 09:49:00,t002,4.82,NA,"Cordova, Rocky"
Analyser 001,123456,002,2018.05.03 09:53:00,t002,6.3,NA,"Cordova, Rocky"
Analyser 001,123456,002,2018.05.04 09:19:00,t002,6.29,NA,"Turner, Cameron"
Analyser 001,123456,001,2018.05.04 09:43:00,t002,4.83,NA,"Acres, Valerie"
Analyser 001,123456,001,2018.05.05 09:29:00,t002,4.87,NA,"Turner, Cameron"
Analyser 001,123456,002,2018.05.05 09:42:00,t002,6.33,NA,"Cordova, Rocky"
Analyser 001,123456,001,2018.05.06 09:52:00,t002,4.81,NA,"Seidel, Sophia"
Analyser 001,123456,002,2018.05.06 09:54:00,t002,6.3,NA,"Ramundo, Dustyn"
Analyser 001,123456,002,2018.05.07 09:41:00,t002,6.24,NA,"Cordova, Rocky"
Analyser 001,123456,001,2018.05.07 10:24:00,t002,4.85,NA,"Acres, Valerie"
Analyser 001,123456,001,2018.05.08 09:34:00,t002,4.83,NA,"Ramundo, Dustyn"
Analyser 001,123456,002,2018.05.08 09:39:00,t002,6.35,NA,"Turner, Cameron"
Analyser 001,123456,001,2018.05.09 09:29:00,t002,4.89,NA,"Ramundo, Dustyn"
Analyser 001,123456,002,2018.05.09 09:42:00,t002,6.3,NA,"Cordova, Rocky"
Analyser 001,123456,001,2018.05.10 09:32:00,t002,4.86,NA,"Ramundo, Dustyn"
Analyser 001,123456,002,2018.05.10 09:36:00,t002,6.32,NA,"Turner, Cameron"
Analyser 001,123456,002,2018.05.11 09:57:00,t002,6.32,NA,"Cordova, Rocky"
Analyser 001,123456,001,2018.05.11 10:00:00,t002,4.87,NA,"Acres, Valerie"
Analyser 001,123456,001,2018.05.12 09:20:00,t002,4.92,NA,"Turner, Cameron"
Analyser 001,123456,002,2018.05.12 09:32:00,t002,6.24,NA,"Acres, Valerie"
Analyser 001,123456,001,2018.05.13 09:40:00,t002,4.85,NA,"Ramundo, Dustyn"
Analyser 001,123456,002,2018.05.13 09:50:00,t002,6.24,NA,"Acres, Valerie"
Analyser 001,123456,002,2018.05.14 08:45:00,t002,6.24,NA,"Seidel, Sophia"
Analyser 001,123456,001,2018.05.14 08:52:00,t002,4.84,NA,"Acres, Valerie"
Analyser 001,123456,001,2018.05.15 09:28:00,t002,4.81,NA,"Acres, Valerie"
Analyser 001,123456,002,2018.05.15 09:31:00,t002,6.33,NA,"Cordova, Rocky"
Analyser 001,123456,001,2018.05.16 09:19:00,t002,4.83,NA,"Acres, Valerie"
Analyser 001,123456,002,2018.05.16 09:24:00,t002,6.28,NA,"Seidel, Sophia"
Analyser 001,123456,001,2018.05.17 09:30:00,t002,4.91,NA,"Turner, Cameron"
Analyser 001,123456,002,2018.05.17 09:32:00,t002,6.34,NA,"Cordova, Rocky"
Analyser 001,123456,002,2018.05.18 09:19:00,t002,6.28,NA,"Ramundo, Dustyn"
Analyser 001,123456,001,2018.05.18 09:37:00,t002,4.85,NA,"Ramundo, Dustyn"
Analyser 001,123456,001,2018.05.19 10:06:00,t002,4.86,NA,"Seidel, Sophia"
Analyser 001,123456,002,2018.05.19 10:12:00,t002,6.23,NA,"Seidel, Sophia"
Analyser 001,123456,001,2018.05.20 09:42:00,t002,4.83,NA,"Seidel, Sophia"
Analyser 001,123456,002,2018.05.20 09:45:00,t002,6.29,NA,"Seidel, Sophia"
Analyser 001,123456,002,2018.05.21 08:35:00,t002,6.23,NA,"Seidel, Sophia"
Analyser 001,123456,001,2018.05.21 09:28:00,t002,4.87,NA,"Acres, Valerie"
Analyser 001,123456,002,2018.05.22 09:15:00,t002,6.26,NA,"Turner, Cameron"
Analyser 001,123456,001,2018.05.22 09:48:00,t002,4.81,NA,"Ramundo, Dustyn"
Analyser 001,123456,002,2018.05.23 09:24:00,t002,6.33,NA,"Seidel, Sophia"
Analyser 001,123456,001,2018.05.23 09:27:00,t002,4.84,NA,"Acres, Valerie"
Analyser 001,123456,002,2018.05.24 09:10:00,t002,6.36,NA,"Turner, Cameron"
Analyser 001,123456,001,2018.05.24 09:17:00,t002,4.85,NA,"Turner, Cameron"
Analyser 001,123456,002,2018.05.25 09:20:00,t002,6.27,NA,"Turner, Cameron"
Analyser 001,123456,001,2018.05.25 09:28:00,t002,4.79,NA,"Cordova, Rocky"
Analyser 001,123456,001,2018.05.26 09:14:00,t002,4.83,NA,"Acres, Valerie"
Analyser 001,123456,002,2018.05.26 09:16:00,t002,6.27,NA,"Ramundo, Dustyn"
Analyser 001,123456,002,2018.05.27 09:26:00,t002,6.26,NA,"Turner, Cameron"
Analyser 001,123456,001,2018.05.27 10:15:00,t002,4.89,NA,"Ramundo, Dustyn"
Analyser 001,123456,001,2018.05.28 08:24:00,t002,4.96,NA,"Seidel, Sophia"
Analyser 001,123456,002,2018.05.28 08:24:00,t002,6.32,NA,"Ramundo, Dustyn"
